video_file,label,fps,num_frame,height,width,duration
v_feeding_g01_624.avi,Feeding,30.0,906.0,800.0,1100.0,30.2
v_feeding_g01_630.avi,Feeding,30.0,122.0,800.0,1100.0,4.066666666666666
v_feeding_g01_71.avi,Feeding,30.0,2594.0,800.0,1100.0,86.46666666666667
v_feeding_g01_397.avi,Feeding,30.0,120.0,800.0,1100.0,4.0
v_feeding_g01_426.avi,Feeding,30.0,797.0,800.0,1100.0,26.566666666666666
v_feeding_g01_368.avi,Feeding,30.0,830.0,800.0,1100.0,27.666666666666668
v_feeding_g01_552.avi,Feeding,30.0,79.0,800.0,1100.0,2.6333333333333333
v_feeding_g01_234.avi,Feeding,30.0,396.0,800.0,1100.0,13.2
v_feeding_g01_208.avi,Feeding,30.0,208.0,800.0,1100.0,6.933333333333334
v_feeding_g01_750.avi,Feeding,30.0,67.0,800.0,1100.0,2.2333333333333334
v_feeding_g01_778.avi,Feeding,30.0,433.0,800.0,1100.0,14.433333333333334
v_feeding_g01_723.avi,Feeding,30.0,218.0,800.0,1100.0,7.266666666666667
v_feeding_g01_247.avi,Feeding,30.0,177.0,800.0,1100.0,5.9
v_feeding_g01_521.avi,Feeding,30.0,225.0,800.0,1100.0,7.5
v_feeding_g01_535.avi,Feeding,30.0,200.0,800.0,1100.0,6.666666666666667
v_feeding_g01_333.avi,Feeding,30.0,336.0,800.0,1100.0,11.2
v_feeding_g01_441.avi,Feeding,30.0,221.0,800.0,1100.0,7.366666666666666
v_feeding_g01_327.avi,Feeding,30.0,174.0,800.0,1100.0,5.8
v_feeding_g01_482.avi,Feeding,30.0,81.0,800.0,1100.0,2.7
v_feeding_g01_657.avi,Feeding,30.0,1317.0,800.0,1100.0,43.9
v_feeding_g01_125.avi,Feeding,30.0,360.0,800.0,1100.0,12.0
v_feeding_g01_643.avi,Feeding,30.0,631.0,800.0,1100.0,21.033333333333335
v_feeding_g01_680.avi,Feeding,30.0,150.0,800.0,1100.0,5.0
v_feeding_g01_642.avi,Feeding,30.0,300.0,800.0,1100.0,10.0
v_feeding_g01_130.avi,Feeding,30.0,649.0,800.0,1100.0,21.633333333333333
v_feeding_g01_454.avi,Feeding,30.0,88.0,800.0,1100.0,2.933333333333333
v_feeding_g01_291.avi,Feeding,30.0,210.0,800.0,1100.0,7.0
v_feeding_g01_520.avi,Feeding,30.0,174.0,800.0,1100.0,5.8
v_feeding_g01_708.avi,Feeding,30.0,250.0,800.0,1100.0,8.333333333333334
v_feeding_g01_250.avi,Feeding,30.0,446.0,800.0,1100.0,14.866666666666667
v_feeding_g01_244.avi,Feeding,30.0,233.0,800.0,1100.0,7.766666666666667
v_feeding_g01_278.avi,Feeding,30.0,160.0,800.0,1100.0,5.333333333333333
v_feeding_g01_293.avi,Feeding,30.0,1598.0,800.0,1100.0,53.266666666666666
v_feeding_g01_287.avi,Feeding,30.0,719.0,800.0,1100.0,23.966666666666665
v_feeding_g01_442.avi,Feeding,30.0,83.0,800.0,1100.0,2.7666666666666666
v_feeding_g01_456.avi,Feeding,30.0,184.0,800.0,1100.0,6.133333333333334
v_feeding_g01_330.avi,Feeding,30.0,104.0,800.0,1100.0,3.466666666666667
v_feeding_g01_654.avi,Feeding,30.0,74.0,800.0,1100.0,2.466666666666667
v_feeding_g01_15.avi,Feeding,30.0,315.0,800.0,1100.0,10.5
v_feeding_g01_683.avi,Feeding,30.0,241.0,800.0,1100.0,8.033333333333333
v_feeding_g01_697.avi,Feeding,30.0,186.0,800.0,1100.0,6.2
v_feeding_g01_696.avi,Feeding,30.0,601.0,800.0,1100.0,20.033333333333335
v_feeding_g01_14.avi,Feeding,30.0,514.0,800.0,1100.0,17.133333333333333
v_feeding_g01_669.avi,Feeding,30.0,276.0,800.0,1100.0,9.2
v_feeding_g01_641.avi,Feeding,30.0,140.0,800.0,1100.0,4.666666666666667
v_feeding_g01_319.avi,Feeding,30.0,344.0,800.0,1100.0,11.466666666666667
v_feeding_g01_443.avi,Feeding,30.0,119.0,800.0,1100.0,3.966666666666667
v_feeding_g01_523.avi,Feeding,30.0,204.0,800.0,1100.0,6.8
v_feeding_g01_537.avi,Feeding,30.0,900.0,800.0,1100.0,30.0
v_feeding_g01_735.avi,Feeding,30.0,1031.0,800.0,1100.0,34.36666666666667
v_feeding_g01_719.avi,Feeding,30.0,170.0,800.0,1100.0,5.666666666666667
v_feeding_g01_725.avi,Feeding,30.0,48.0,800.0,1100.0,1.6
v_feeding_g01_269.avi,Feeding,30.0,95.0,800.0,1100.0,3.1666666666666665
v_feeding_g01_255.avi,Feeding,30.0,55.0,800.0,1100.0,1.8333333333333333
v_feeding_g01_241.avi,Feeding,30.0,87.0,800.0,1100.0,2.9
v_feeding_g01_527.avi,Feeding,30.0,240.0,800.0,1100.0,8.0
v_feeding_g01_447.avi,Feeding,30.0,136.0,800.0,1100.0,4.533333333333333
v_feeding_g01_321.avi,Feeding,30.0,649.0,800.0,1100.0,21.633333333333333
v_feeding_g01_453.avi,Feeding,30.0,11.0,800.0,1100.0,0.36666666666666664
v_feeding_g01_484.avi,Feeding,30.0,240.0,800.0,1100.0,8.0
v_feeding_g01_490.avi,Feeding,30.0,510.0,920.0,1332.0,17.0
v_feeding_g01_10.avi,Feeding,30.0,412.0,800.0,1100.0,13.733333333333333
v_feeding_g01_137.avi,Feeding,30.0,85.0,800.0,1100.0,2.8333333333333335
v_feeding_g01_693.avi,Feeding,30.0,185.0,800.0,1100.0,6.166666666666667
v_feeding_g01_650.avi,Feeding,30.0,232.0,800.0,1100.0,7.733333333333333
v_feeding_g01_644.avi,Feeding,30.0,98.0,800.0,1100.0,3.2666666666666666
v_feeding_g01_491.avi,Feeding,30.0,271.0,800.0,1100.0,9.033333333333333
v_feeding_g01_334.avi,Feeding,30.0,85.0,800.0,1100.0,2.8333333333333335
v_feeding_g01_452.avi,Feeding,30.0,144.0,800.0,1100.0,4.8
v_feeding_g01_446.avi,Feeding,30.0,123.0,800.0,1100.0,4.1
v_feeding_g01_283.avi,Feeding,30.0,50.0,800.0,1100.0,1.6666666666666667
v_feeding_g01_240.avi,Feeding,30.0,362.0,800.0,1100.0,12.066666666666666
v_feeding_g01_532.avi,Feeding,30.0,1238.0,800.0,1100.0,41.266666666666666
v_feeding_g01_254.avi,Feeding,30.0,35.0,800.0,1100.0,1.1666666666666667
v_feeding_g01_724.avi,Feeding,30.0,49.0,800.0,1100.0,1.6333333333333333
v_feeding_g01_730.avi,Feeding,30.0,60.0,800.0,1100.0,2.0
v_feeding_g01_718.avi,Feeding,30.0,240.0,800.0,1100.0,8.0
v_feeding_g01_726.avi,Feeding,30.0,155.0,800.0,1100.0,5.166666666666667
v_feeding_g01_242.avi,Feeding,30.0,69.0,800.0,1100.0,2.3
v_feeding_g01_530.avi,Feeding,30.0,249.0,800.0,1100.0,8.3
v_feeding_g01_281.avi,Feeding,30.0,1060.0,800.0,1100.0,35.333333333333336
v_feeding_g01_450.avi,Feeding,30.0,90.0,800.0,1100.0,3.0
v_feeding_g01_444.avi,Feeding,30.0,1130.0,800.0,1100.0,37.666666666666664
v_feeding_g01_108.avi,Feeding,30.0,111.0,800.0,1100.0,3.7
v_feeding_g01_134.avi,Feeding,30.0,43.0,800.0,1100.0,1.4333333333333333
v_feeding_g01_652.avi,Feeding,30.0,238.0,800.0,1100.0,7.933333333333334
v_feeding_g01_691.avi,Feeding,30.0,35.0,800.0,1100.0,1.1666666666666667
v_feeding_g01_685.avi,Feeding,30.0,337.0,800.0,1100.0,11.233333333333333
v_feeding_g01_684.avi,Feeding,30.0,891.0,800.0,1100.0,29.7
v_feeding_g01_647.avi,Feeding,30.0,112.0,800.0,1100.0,3.7333333333333334
v_feeding_g01_121.avi,Feeding,30.0,216.0,800.0,1100.0,7.2
v_feeding_g01_135.avi,Feeding,30.0,867.0,800.0,1100.0,28.9
v_feeding_g01_653.avi,Feeding,30.0,330.0,800.0,1100.0,11.0
v_feeding_g01_109.avi,Feeding,30.0,426.0,800.0,1100.0,14.2
v_feeding_g01_445.avi,Feeding,30.0,368.0,800.0,1100.0,12.266666666666667
v_feeding_g01_451.avi,Feeding,30.0,120.0,800.0,1100.0,4.0
v_feeding_g01_479.avi,Feeding,30.0,458.0,800.0,1100.0,15.266666666666667
v_feeding_g01_294.avi,Feeding,30.0,292.0,800.0,1100.0,9.733333333333333
v_feeding_g01_280.avi,Feeding,30.0,523.0,800.0,1100.0,17.433333333333334
v_feeding_g01_257.avi,Feeding,30.0,654.0,800.0,1100.0,21.8
v_feeding_g01_531.avi,Feeding,30.0,222.0,800.0,1100.0,7.4
v_feeding_g01_525.avi,Feeding,30.0,178.0,800.0,1100.0,5.933333333333334
v_feeding_g01_733.avi,Feeding,30.0,1105.0,800.0,1100.0,36.833333333333336
grooming_54_324783_324904.avi,Grooming,30.0,121.0,800.0,1100.0,4.033333333333333
grooming_5_4265_4429.avi,Grooming,30.0,164.0,800.0,1100.0,5.466666666666667
grooming_7_6397_6445.avi,Grooming,30.0,48.0,800.0,1100.0,1.6
grooming_139_1428754_1429060.avi,Grooming,30.0,306.0,800.0,1100.0,10.2
grooming_56_273551_273751.avi,Grooming,30.0,200.0,800.0,1100.0,6.666666666666667
grooming_19_66498_71005.avi,Grooming,30.0,4507.0,800.0,1100.0,150.23333333333332
grooming_149_617407_617560.avi,Grooming,30.0,153.0,800.0,1100.0,5.1
grooming_13_14571_14643.avi,Grooming,30.0,72.0,800.0,1100.0,2.4
grooming_265_1535883_1535971.avi,Grooming,30.0,88.0,800.0,1100.0,2.933333333333333
grooming_212_1077758_1077807.avi,Grooming,30.0,49.0,800.0,1100.0,1.6333333333333333
grooming_23_188087_188604.avi,Grooming,30.0,517.0,800.0,1100.0,17.233333333333334
grooming_112_479088_479936.avi,Grooming,30.0,848.0,800.0,1100.0,28.266666666666666
grooming_135_602255_602377.avi,Grooming,30.0,122.0,800.0,1100.0,4.066666666666666
grooming_218_1088180_1088286.avi,Grooming,30.0,106.0,800.0,1100.0,3.533333333333333
grooming_137_1403034_1404128.avi,Grooming,30.0,1094.0,800.0,1100.0,36.46666666666667
grooming_232_1114437_1114667.avi,Grooming,30.0,230.0,800.0,1100.0,7.666666666666667
grooming_84_814558_814685.avi,Grooming,30.0,127.0,800.0,1100.0,4.233333333333333
grooming_175_933392_933448.avi,Grooming,30.0,56.0,800.0,1100.0,1.8666666666666667
grooming_136_1394274_1395406.avi,Grooming,30.0,1132.0,800.0,1100.0,37.733333333333334
grooming_152_1519431_1520184.avi,Grooming,30.0,753.0,800.0,1100.0,25.1
grooming_73_403487_403587.avi,Grooming,30.0,100.0,800.0,1100.0,3.3333333333333335
grooming_70_400730_400855.avi,Grooming,30.0,125.0,800.0,1100.0,4.166666666666667
grooming_192_1003189_1003501.avi,Grooming,30.0,312.0,800.0,1100.0,10.4
grooming_83_446637_446657.avi,Grooming,30.0,20.0,800.0,1100.0,0.6666666666666666
grooming_82_757794_758350.avi,Grooming,30.0,556.0,800.0,1100.0,18.533333333333335
grooming_189_1127163_1129102.avi,Grooming,30.0,1939.0,800.0,1100.0,64.63333333333334
grooming_32_955056_955161.avi,Grooming,30.0,105.0,800.0,1100.0,3.5
grooming_133_598042_598116.avi,Grooming,30.0,74.0,800.0,1100.0,2.466666666666667
grooming_39_1144412_1144765.avi,Grooming,30.0,353.0,800.0,1100.0,11.766666666666667
grooming_104_466786_467527.avi,Grooming,30.0,741.0,800.0,1100.0,24.7
grooming_102_862615_863080.avi,Grooming,30.0,465.0,800.0,1100.0,15.5
grooming_60_277914_278244.avi,Grooming,30.0,330.0,800.0,1100.0,11.0
grooming_76_407716_407800.avi,Grooming,30.0,84.0,800.0,1100.0,2.8
grooming_89_835486_836022.avi,Grooming,30.0,536.0,800.0,1100.0,17.866666666666667
grooming_156_1548865_1548997.avi,Grooming,30.0,132.0,800.0,1100.0,4.4
grooming_126_591458_591598.avi,Grooming,30.0,140.0,800.0,1100.0,4.666666666666667
grooming_132_597067_597125.avi,Grooming,30.0,58.0,800.0,1100.0,1.9333333333333333
grooming_223_1105026_1106034.avi,Grooming,30.0,1008.0,800.0,1100.0,33.6
grooming_96_851684_852224.avi,Grooming,30.0,540.0,800.0,1100.0,18.0
grooming_100_460902_460986.avi,Grooming,30.0,84.0,800.0,1100.0,2.8
grooming_240_1145833_1145933.avi,Grooming,30.0,100.0,800.0,1100.0,3.3333333333333335
grooming_101_859808_860108.avi,Grooming,30.0,300.0,800.0,1100.0,10.0
grooming_55_272699_272771.avi,Grooming,30.0,72.0,800.0,1100.0,2.4
grooming_23_816264_816475.avi,Grooming,30.0,211.0,800.0,1100.0,7.033333333333333
grooming_254_1374029_1375809.avi,Grooming,30.0,1780.0,800.0,1100.0,59.333333333333336
grooming_6_347545_347757.avi,Grooming,30.0,212.0,800.0,1100.0,7.066666666666666
grooming_274_1574243_1574299.avi,Grooming,30.0,56.0,800.0,1100.0,1.8666666666666667
grooming_149_1510197_1510458.avi,Grooming,30.0,261.0,800.0,1100.0,8.7
grooming_36_1090284_1091520.avi,Grooming,30.0,1236.0,800.0,1100.0,41.2
grooming_154_1538370_1538749.avi,Grooming,30.0,379.0,800.0,1100.0,12.633333333333333
grooming_92_451598_451714.avi,Grooming,30.0,116.0,800.0,1100.0,3.8666666666666667
grooming_55_329836_330179.avi,Grooming,30.0,343.0,800.0,1100.0,11.433333333333334
grooming_163_1587538_1588480.avi,Grooming,30.0,942.0,800.0,1100.0,31.4
grooming_253_1315620_1316109.avi,Grooming,30.0,489.0,800.0,1100.0,16.3
grooming_114_484100_487262.avi,Grooming,30.0,3162.0,800.0,1100.0,105.4
grooming_45_272537_272695.avi,Grooming,30.0,158.0,800.0,1100.0,5.266666666666667
grooming_171_1673341_1674455.avi,Grooming,30.0,1114.0,800.0,1100.0,37.13333333333333
grooming_164_700040_700109.avi,Grooming,30.0,69.0,800.0,1100.0,2.3
grooming_46_276538_276780.avi,Grooming,30.0,242.0,800.0,1100.0,8.066666666666666
grooming_68_426401_428747.avi,Grooming,30.0,2346.0,800.0,1100.0,78.2
grooming_34_224814_225222.avi,Grooming,30.0,408.0,800.0,1100.0,13.6
grooming_162_1571460_1575612.avi,Grooming,30.0,4152.0,800.0,1100.0,138.4
grooming_284_1615767_1615974.avi,Grooming,30.0,207.0,800.0,1100.0,6.9
grooming_108_1034249_1034336.avi,Grooming,30.0,87.0,800.0,1100.0,2.9
grooming_93_840980_841053.avi,Grooming,30.0,73.0,800.0,1100.0,2.433333333333333
grooming_2_338759_338900.avi,Grooming,30.0,141.0,800.0,1100.0,4.7
grooming_193_1004347_1004425.avi,Grooming,30.0,78.0,800.0,1100.0,2.6
grooming_156_630362_631063.avi,Grooming,30.0,701.0,800.0,1100.0,23.366666666666667
grooming_6_6091_6152.avi,Grooming,30.0,61.0,800.0,1100.0,2.033333333333333
grooming_249_1268442_1269450.avi,Grooming,30.0,1008.0,800.0,1100.0,33.6
grooming_220_1089625_1089745.avi,Grooming,30.0,120.0,800.0,1100.0,4.0
grooming_30_826596_827066.avi,Grooming,30.0,470.0,800.0,1100.0,15.666666666666666
grooming_133_1324150_1324994.avi,Grooming,30.0,844.0,800.0,1100.0,28.133333333333333
grooming_97_856710_856762.avi,Grooming,30.0,52.0,800.0,1100.0,1.7333333333333334
grooming_80_717783_718998.avi,Grooming,30.0,1215.0,800.0,1100.0,40.5
grooming_18_724977_725855.avi,Grooming,30.0,878.0,800.0,1100.0,29.266666666666666
grooming_41_221333_221600.avi,Grooming,30.0,267.0,800.0,1100.0,8.9
grooming_236_1118514_1119185.avi,Grooming,30.0,671.0,800.0,1100.0,22.366666666666667
grooming_28_159338_159613.avi,Grooming,30.0,275.0,800.0,1100.0,9.166666666666666
grooming_68_398688_398749.avi,Grooming,30.0,61.0,800.0,1100.0,2.033333333333333
grooming_158_641094_641178.avi,Grooming,30.0,84.0,800.0,1100.0,2.8
grooming_85_815700_816866.avi,Grooming,30.0,1166.0,800.0,1100.0,38.86666666666667
grooming_139_606324_606432.avi,Grooming,30.0,108.0,800.0,1100.0,3.6
grooming_15_16083_16219.avi,Grooming,30.0,136.0,800.0,1100.0,4.533333333333333
grooming_245_1205523_1205818.avi,Grooming,30.0,295.0,800.0,1100.0,9.833333333333334
grooming_86_447776_447806.avi,Grooming,30.0,30.0,800.0,1100.0,1.0
grooming_181_991800_991933.avi,Grooming,30.0,133.0,800.0,1100.0,4.433333333333334
grooming_39_219079_219119.avi,Grooming,30.0,40.0,800.0,1100.0,1.3333333333333333
grooming_225_1108440_1108556.avi,Grooming,30.0,116.0,800.0,1100.0,3.8666666666666667
grooming_75_626996_627639.avi,Grooming,30.0,643.0,800.0,1100.0,21.433333333333334
grooming_124_590853_590928.avi,Grooming,30.0,75.0,800.0,1100.0,2.5
grooming_166_703038_703131.avi,Grooming,30.0,93.0,800.0,1100.0,3.1
grooming_131_596217_596254.avi,Grooming,30.0,37.0,800.0,1100.0,1.2333333333333334
grooming_163_699934_699977.avi,Grooming,30.0,43.0,800.0,1100.0,1.4333333333333333
grooming_93_452453_452561.avi,Grooming,30.0,108.0,800.0,1100.0,3.6
grooming_0_777_810.avi,Grooming,30.0,33.0,800.0,1100.0,1.1
grooming_67_416831_417152.avi,Grooming,30.0,321.0,800.0,1100.0,10.7
grooming_33_222550_222584.avi,Grooming,30.0,34.0,800.0,1100.0,1.1333333333333333
grooming_91_836493_836648.avi,Grooming,30.0,155.0,800.0,1100.0,5.166666666666667
grooming_10_369565_369650.avi,Grooming,30.0,85.0,800.0,1100.0,2.8333333333333335
grooming_22_147486_147568.avi,Grooming,30.0,82.0,800.0,1100.0,2.7333333333333334
grooming_34_956469_957735.avi,Grooming,30.0,1266.0,800.0,1100.0,42.2
grooming_146_614376_614465.avi,Grooming,30.0,89.0,800.0,1100.0,2.966666666666667
grooming_221_1090280_1090415.avi,Grooming,30.0,135.0,800.0,1100.0,4.5
grooming_174_1696928_1697632.avi,Grooming,30.0,704.0,800.0,1100.0,23.466666666666665
grooming_196_1008106_1008403.avi,Grooming,30.0,297.0,800.0,1100.0,9.9
grooming_202_1067079_1067252.avi,Grooming,30.0,173.0,800.0,1100.0,5.766666666666667
grooming_32_175914_177435.avi,Grooming,30.0,1521.0,800.0,1100.0,50.7
grooming_65_372746_373996.avi,Grooming,30.0,1250.0,800.0,1100.0,41.666666666666664
grooming_86_823150_825440.avi,Grooming,30.0,2290.0,800.0,1100.0,76.33333333333333
grooming_59_352561_353243.avi,Grooming,30.0,682.0,800.0,1100.0,22.733333333333334
grooming_31_935914_936639.avi,Grooming,30.0,725.0,800.0,1100.0,24.166666666666668
grooming_105_888018_889074.avi,Grooming,30.0,1056.0,800.0,1100.0,35.2
grooming_16_17247_18069.avi,Grooming,30.0,822.0,800.0,1100.0,27.4
grooming_51_312870_312944.avi,Grooming,30.0,74.0,800.0,1100.0,2.466666666666667
grooming_160_1569126_1569438.avi,Grooming,30.0,312.0,800.0,1100.0,10.4
grooming_51_1509786_1511445.avi,Grooming,30.0,1659.0,800.0,1100.0,55.3
grooming_136_602565_602833.avi,Grooming,30.0,268.0,800.0,1100.0,8.933333333333334
grooming_16_723561_723916.avi,Grooming,30.0,355.0,800.0,1100.0,11.833333333333334
grooming_120_1044905_1045000.avi,Grooming,30.0,95.0,800.0,1100.0,3.1666666666666665
grooming_256_1376547_1377049.avi,Grooming,30.0,502.0,800.0,1100.0,16.733333333333334
grooming_290_1712555_1716245.avi,Grooming,30.0,3690.0,800.0,1100.0,123.0
grooming_62_377652_379024.avi,Grooming,30.0,1372.0,800.0,1100.0,45.733333333333334
grooming_3_340065_341453.avi,Grooming,30.0,1388.0,800.0,1100.0,46.266666666666666
grooming_14_158839_158922.avi,Grooming,30.0,83.0,800.0,1100.0,2.7666666666666666
grooming_95_846801_848230.avi,Grooming,30.0,1429.0,800.0,1100.0,47.63333333333333
grooming_187_995892_996056.avi,Grooming,30.0,164.0,800.0,1100.0,5.466666666666667
grooming_80_420050_421661.avi,Grooming,30.0,1611.0,800.0,1100.0,53.7
grooming_259_1479996_1481198.avi,Grooming,30.0,1202.0,800.0,1100.0,40.06666666666667
grooming_121_589442_589500.avi,Grooming,30.0,58.0,800.0,1100.0,1.9333333333333333
grooming_157_1556803_1557452.avi,Grooming,30.0,649.0,800.0,1100.0,21.633333333333333
grooming_180_44610_45177.avi,Grooming,30.0,567.0,800.0,1100.0,18.9
grooming_150_618639_618738.avi,Grooming,30.0,99.0,800.0,1100.0,3.3
grooming_8_364761_364923.avi,Grooming,30.0,162.0,800.0,1100.0,5.4
grooming_12_126496_128291.avi,Grooming,30.0,1795.0,800.0,1100.0,59.833333333333336
grooming_42_1188954_1189280.avi,Grooming,30.0,326.0,800.0,1100.0,10.866666666666667
grooming_188_996512_996620.avi,Grooming,30.0,108.0,800.0,1100.0,3.6
grooming_272_1570605_1571061.avi,Grooming,30.0,456.0,800.0,1100.0,15.2
grooming_53_271053_271127.avi,Grooming,30.0,74.0,800.0,1100.0,2.466666666666667
grooming_72_477511_480496.avi,Grooming,30.0,2985.0,800.0,1100.0,99.5
grooming_28_823353_823976.avi,Grooming,30.0,623.0,800.0,1100.0,20.766666666666666
grooming_46_230146_230834.avi,Grooming,30.0,688.0,800.0,1100.0,22.933333333333334
grooming_29_824206_824946.avi,Grooming,30.0,740.0,800.0,1100.0,24.666666666666668
grooming_98_456989_457755.avi,Grooming,30.0,766.0,800.0,1100.0,25.533333333333335
grooming_162_699160_699221.avi,Grooming,30.0,61.0,800.0,1100.0,2.033333333333333
grooming_14_15068_15400.avi,Grooming,30.0,332.0,800.0,1100.0,11.066666666666666
grooming_44_226463_226625.avi,Grooming,30.0,162.0,800.0,1100.0,5.4
grooming_36_232336_232474.avi,Grooming,30.0,138.0,800.0,1100.0,4.6
grooming_119_1040885_1040941.avi,Grooming,30.0,56.0,800.0,1100.0,1.8666666666666667
grooming_207_1071009_1071578.avi,Grooming,30.0,569.0,800.0,1100.0,18.966666666666665
grooming_174_881621_882394.avi,Grooming,30.0,773.0,800.0,1100.0,25.766666666666666
grooming_0_122_445.avi,Grooming,30.0,323.0,800.0,1100.0,10.766666666666667
grooming_195_1005486_1005778.avi,Grooming,30.0,292.0,800.0,1100.0,9.733333333333333
grooming_176_35601_35700.avi,Grooming,30.0,99.0,800.0,1100.0,3.3
grooming_48_1400245_1401111.avi,Grooming,30.0,866.0,800.0,1100.0,28.866666666666667
grooming_108_473729_473848.avi,Grooming,30.0,119.0,800.0,1100.0,3.966666666666667
grooming_30_209452_209794.avi,Grooming,30.0,342.0,800.0,1100.0,11.4
grooming_153_623368_624905.avi,Grooming,30.0,1537.0,800.0,1100.0,51.233333333333334
grooming_52_315510_316076.avi,Grooming,30.0,566.0,800.0,1100.0,18.866666666666667
grooming_24_818563_818712.avi,Grooming,30.0,149.0,800.0,1100.0,4.966666666666667
grooming_3_3699_3812.avi,Grooming,30.0,113.0,800.0,1100.0,3.7666666666666666
grooming_137_603779_603806.avi,Grooming,30.0,27.0,800.0,1100.0,0.9
grooming_262_1505562_1505762.avi,Grooming,30.0,200.0,800.0,1100.0,6.666666666666667
grooming_224_1106666_1106754.avi,Grooming,30.0,88.0,800.0,1100.0,2.933333333333333
grooming_147_1478835_1480900.avi,Grooming,30.0,2065.0,800.0,1100.0,68.83333333333333
grooming_44_267229_267334.avi,Grooming,30.0,105.0,800.0,1100.0,3.5
grooming_20_171797_171914.avi,Grooming,30.0,117.0,800.0,1100.0,3.9
grooming_286_1617267_1618719.avi,Grooming,30.0,1452.0,800.0,1100.0,48.4
grooming_27_158856_159218.avi,Grooming,30.0,362.0,800.0,1100.0,12.066666666666666
grooming_154_625873_626039.avi,Grooming,30.0,166.0,800.0,1100.0,5.533333333333333
grooming_94_453558_453647.avi,Grooming,30.0,89.0,800.0,1100.0,2.966666666666667
grooming_226_1108767_1108905.avi,Grooming,30.0,138.0,800.0,1100.0,4.6
grooming_178_989410_989559.avi,Grooming,30.0,149.0,800.0,1100.0,4.966666666666667
grooming_51_242616_244368.avi,Grooming,30.0,1752.0,800.0,1100.0,58.4
grooming_146_1477708_1477775.avi,Grooming,30.0,67.0,800.0,1100.0,2.2333333333333334
grooming_115_489189_489312.avi,Grooming,30.0,123.0,800.0,1100.0,4.1
grooming_186_1706845_1707970.avi,Grooming,30.0,1125.0,800.0,1100.0,37.5
grooming_151_1516391_1516555.avi,Grooming,30.0,164.0,800.0,1100.0,5.466666666666667
grooming_77_407876_410120.avi,Grooming,30.0,2244.0,800.0,1100.0,74.8
grooming_167_707115_707307.avi,Grooming,30.0,192.0,800.0,1100.0,6.4
grooming_61_375054_375427.avi,Grooming,30.0,373.0,800.0,1100.0,12.433333333333334
grooming_3_5825_5920.avi,Grooming,30.0,95.0,800.0,1100.0,3.1666666666666665
grooming_57_340766_341603.avi,Grooming,30.0,837.0,800.0,1100.0,27.9
grooming_183_54233_54487.avi,Grooming,30.0,254.0,800.0,1100.0,8.466666666666667
grooming_128_1275623_1275782.avi,Grooming,30.0,159.0,800.0,1100.0,5.3
grooming_129_1277701_1278034.avi,Grooming,30.0,333.0,800.0,1100.0,11.1
grooming_205_1069267_1069345.avi,Grooming,30.0,78.0,800.0,1100.0,2.6
grooming_26_820429_821718.avi,Grooming,30.0,1289.0,800.0,1100.0,42.96666666666667
grooming_294_1655806_1656205.avi,Grooming,30.0,399.0,800.0,1100.0,13.3
grooming_0_334388_334550.avi,Grooming,30.0,162.0,800.0,1100.0,5.4
grooming_31_169056_174656.avi,Grooming,30.0,5600.0,800.0,1100.0,186.66666666666666
grooming_188_1108802_1110668.avi,Grooming,30.0,1866.0,800.0,1100.0,62.2
grooming_109_474455_474584.avi,Grooming,30.0,129.0,800.0,1100.0,4.3
grooming_70_432290_432932.avi,Grooming,30.0,642.0,800.0,1100.0,21.4
grooming_54_272326_272361.avi,Grooming,30.0,35.0,800.0,1100.0,1.1666666666666667
grooming_142_611269_611425.avi,Grooming,30.0,156.0,800.0,1100.0,5.2
grooming_50_240165_240921.avi,Grooming,30.0,756.0,800.0,1100.0,25.2
grooming_157_631737_632051.avi,Grooming,30.0,314.0,800.0,1100.0,10.466666666666667
grooming_85_446953_447060.avi,Grooming,30.0,107.0,800.0,1100.0,3.566666666666667
grooming_251_1307669_1307737.avi,Grooming,30.0,68.0,800.0,1100.0,2.2666666666666666
grooming_76_628552_628777.avi,Grooming,30.0,225.0,800.0,1100.0,7.5
grooming_52_270178_270246.avi,Grooming,30.0,68.0,800.0,1100.0,2.2666666666666666
grooming_90_836178_836350.avi,Grooming,30.0,172.0,800.0,1100.0,5.733333333333333
grooming_64_395292_395890.avi,Grooming,30.0,598.0,800.0,1100.0,19.933333333333334
grooming_34_212938_213249.avi,Grooming,30.0,311.0,800.0,1100.0,10.366666666666667
grooming_288_1689356_1691436.avi,Grooming,30.0,2080.0,800.0,1100.0,69.33333333333333
grooming_257_1434674_1436867.avi,Grooming,30.0,2193.0,800.0,1100.0,73.1
grooming_143_1436830_1440596.avi,Grooming,30.0,3766.0,800.0,1100.0,125.53333333333333
grooming_19_725906_728205.avi,Grooming,30.0,2299.0,800.0,1100.0,76.63333333333334
grooming_209_1073164_1073492.avi,Grooming,30.0,328.0,800.0,1100.0,10.933333333333334
grooming_127_1274414_1274970.avi,Grooming,30.0,556.0,800.0,1100.0,18.533333333333335
grooming_293_497675_500439.avi,Grooming,30.0,2764.0,800.0,1100.0,92.13333333333334
grooming_5_344925_346673.avi,Grooming,30.0,1748.0,800.0,1100.0,58.266666666666666
grooming_287_1681924_1682333.avi,Grooming,30.0,409.0,800.0,1100.0,13.633333333333333
grooming_71_476838_477212.avi,Grooming,30.0,374.0,800.0,1100.0,12.466666666666667
